"id","id_empresa","id_empresaMae","ON_num","ON","partRelBattiston","partRelShapley","partRelBanzhaf","somaRel","PN_num","PN","acordo","controlador","fonte"
"387501","3000","3138","11776428","99.99","100","0","0","9998","0","0","não","não","EZTC"
"156759","2532","4710","1620819","25.5","17.5672","0","0","3701.5","0","0","não","não","COPR"
"156766","2532","2577","25000","50","50","0","0","5000","0","0","não","não","COPR"
"156762","2532","2360","3875","0.13","0.000169882","0","0","9948.1","0","0","não","não","COPR"
"418891","5602","5379","465382","11.74","7.65895","0","0","1653.93","0","0","não","não","HGTX"
"156535","2670","4832","6246624","9.18","2.20899","0","0","3814.97","0","0","não","não","COPR"
"377886","1840","4608","0","0","0","0","0","6407.22","2","0","não","não","AMCE"
"340718","4142","2317","20303","19.9","23.7705","0","0","1665.98","0","0","não","sim","ODER"
"373849","2269","1068","1080000","100","100","0","0","10000","0","0","não","não","CARD"
"416553","1781","1179","1500050","100","100","0","0","10000","0","0","não","sim","MILK"
"391109","5469","5461","710798","3.16","0.530802","0","0","1659.2","724285","3.81","não","sim","CGRA"
"403486","2727","5001","0","0","0","0","0","5000","1","0","não","não","RDTR"
"415327","2727","122","711","0","0","0","0","10000","0","0","não","não","LCAM"
"375793","3717","3629","38520673","99.8","99.9998","0","0","9960.06","0","0","não","não","CRTE"
"375813","3717","1854","2381990","25","29.6296","0","0","2109.38","0","0","não","não","CRTE"
"375794","2141","3629","50000","0.1","0.000100401","0","0","9960.06","0","0","não","não","CRTE"
"309703","4496","5382","1000","1","0.0104102","0","0","9606","0","0","não","não","SCLO"
"309731","4496","5388","4","0.06","0.000101424","0","0","3549.47","0","0","não","não","SCLO"
"408958","83","5446","9168","73.94","88.9506","0","0","6146.25","0","0","não","não","BAUH"
"415185","2063","4130","0","0","0","0","0","4901.5","723257","16.78","não","não","JMCD"
"416465","4387","5366","175000","25","25","0","0","2500","0","0","não","não","TEKA"
"329102","5293","4532","263142130","100","100","0","0","10000","0","0","não","sim","VDNS"
"421151","2695","4795","470161","1.8","0.302492","0","0","1071.1","585300","1.8","sim","não","19798"
"383233","4962","5054","100000","14.29","14.2857","0","0","1429.43","0","0","sim","sim","ELEK"
"342826","4962","4858","34865547","3.54","0.999555","0","0","1253.72","0","0","não","não","PSSA"
"412256","4962","2866","117116","7.21","3.49377","0","0","1487.91","0","0","não","não","DTEX"
"377921","5132","2201","24306003","30","26.4706","0","0","3400","0","0","não","não","BITY"
"330020","3769","5031","1437982","50","66.6667","0","0","3750","0","0","não","não","CBMA"
"352411","1503","5075","321032075","4.72","0.682192","0","0","3262.99","0","0","não","sim","BEGB"
"156658","2867","5123","666000","10","10","0","0","1000","0","0","sim","não","COPR"
"156909","5326","3398","720000","10","9.52381","0","0","1050","0","0","não","não","COPR"
"392108","3903","2953","6600000","41.45","48.6208","0","0","3533.68","0","0","não","sim","21709"
"420848","2691","3152","1","0","0","0","0","10000","0","0","sim","sim","BEEF"
"414674","3697","2232","1019179","20","20","0","0","2000","0","0","não","não","MMAQ"
"415939","5168","1871","25690","20","20","0","0","2000","0","0","não","não","TGMA"
"414807","5424","4139","8790974","20","20.016","0","0","1998.4","0","0","não","não","CTSA"
"69946","1786","2842","15163","93.82","99.7835","0","0","8802.19","0","0","não","não","PNOR"
"69963","1786","2533","0","0","0","0","0","629.614","1215","7.74","não","não","PNOR"
"400472","3473","3845","30991797","42.54","48.3872","0","0","3739.94","0","0","não","não","LATM"
"393397","4552","4140","38","0.01","1.0006e-06","0","0","9994","0","0","não","não","CATA"
"157080","2184","4958","1100000","1.67","0.649981","0","0","429.074","0","0","sim","não","COPR"
"156432","3481","2298","610405","11.4","10.6097","0","0","1224.92","0","0","não","não","COPR"
"156444","3481","4732","221802","0.43","0.0150359","0","0","1229.72","0","0","sim","não","COPR"
"421579","4806","3206","7457791","49.22","49.9874","0","0","4846.43","0","0","não","não","WEGE"
"397628","4253","2689","5715041","0.04","1.60128e-05","0","0","9992","0","0","não","não","MDIA"
"397631","4253","2925","7012835","0.02","9.74749e-06","0","0","4103.62","0","0","não","não","MDIA"
"347924","2055","4465","1906","21.7","17.8999","0","0","2630.68","0","0","sim","não","UGPA"
"352063","1550","2661","0","0","0","0","0","9232","400","4","não","não","BALM"
"196289","1223","1015","260500","33.33","33.3333","0","0","3332.67","96500","13.25","não","sim","UOLL"
"331686","4567","5507","3623000","24.93","24.8601","0","0","2500.01","0","0","não","não","SULT"
"157047","3885","5123","666000","10","10","0","0","1000","0","0","sim","não","COPR"
"361544","4530","5363","5000","25","27.5801","0","0","2266.13","0","0","não","não","BTTL"
"348773","2710","5020","2496000","24.96","18.0973","0","0","3442.51","0","0","não","não","GRND"
"413162","2710","5526","154258","24.96","28.4668","0","0","2188.52","0","0","não","não","VULC"
"347921","2152","4465","3066","34.9","46.3002","0","0","2630.68","0","0","sim","não","UGPA"
"414796","4603","4176","0","0","0","0","0","9994","139962245","49.99","não","não","CTSA"
"156661","1932","5123","666000","10","10","0","0","1000","0","0","sim","não","COPR"
"397632","4254","2925","667116935","1.94","0.0917142","0","0","4103.62","0","0","não","não","MDIA"
"157310","5239","4924","976921","10.83","18.6433","0","0","629.121","0","0","não","não","COPR"
"157333","5239","3083","2542122","12.21","23.434","0","0","636.188","0","0","não","não","COPR"
"157149","5091","4810","2975000","2.32","0.480053","0","0","1121.21","0","0","sim","não","COPR"
"156921","4612","2355","2260000","50","50","0","0","5000","0","0","não","não","COPR"
"353232","1766","5175","758182402","100","100","0","0","10000","0","0","sim","sim","FIGE"
"372426","3784","3186","180000","5","0.282103","0","0","8862","0","0","não","não","DTCY"
"372463","3784","4947","225000","5","0.294395","0","0","8492","0","0","não","não","DTCY"
"396845","1771","3305","13647977","2.76","1.43909","0","0","529.336","0","0","sim","não","FLRY"
"157044","2327","5123","666000","10","10","0","0","1000","0","0","sim","não","COPR"
"338858","4223","4374","6","0","0","0","0","10000","0","0","não","sim","SGAS"
"393398","5574","4140","38","0.01","1.0006e-06","0","0","9994","0","0","não","não","CATA"
"391707","1225","889","289962","24.5","24.0052","0","0","2500.5","0","0","sim","não","VIAB"
"413848","3947","2341","2125000","50","50","0","0","5000","0","0","não","sim","BMEB"
"375757","1806","2074","93882423","8.89","8.9223","0","0","885.782","0","0","não","não","CRTE"
"367323","1806","1316","551275","8.89","8.9223","0","0","885.782","0","0","não","não","QGEP"
"157320","1573","4924","295080","3.27","1.69966","0","0","629.121","0","0","não","não","COPR"
"157342","1573","3083","768258","3.69","2.14026","0","0","636.188","0","0","não","não","COPR"
"361543","4769","5363","5000","25","27.5801","0","0","2266.13","0","0","não","não","BTTL"
"420829","3528","3080","41013","9.32","1.78984","0","0","4852.75","0","0","não","não","HYPE"
"405400","2869","2468","15","0","0","0","0","10000","0","0","não","não","RADL"
"388537","1848","5352","584489406","10.26","6.65995","0","0","1580.6","0","0","não","não","ECOV"
"388549","1848","4314","92312595","4","0.701754","0","0","2280","0","0","não","não","ECOV"
"309739","5572","5387","288","8.89","2.52278","0","0","3132.74","0","0","não","não","SCLO"
"415190","2325","2802","999755","24.38","24.9263","0","0","2384.56","0","0","não","sim","JMCD"
"309495","3954","2974","1471999","100","100","0","0","10000","0","0","não","não","FNCN"
"50790","1955","4746","1","25","25","0","0","2500","0","0","não","sim","CCHI"
"196290","1226","1015","0","0","0","0","0","3332.67","357000","49","não","sim","UOLL"
"403517","3942","2430","684729100","100","100","0","0","10000","0","0","sim","sim","RDTR"
"415086","5519","4652","51791084","22.25","7.56962","0","0","6540.12","0","0","não","não","MULT"
"396841","5100","3305","29237160","5.92","6.62082","0","0","529.336","0","0","sim","não","FLRY"
"157314","2530","4924","598642","6.63","6.98703","0","0","629.121","0","0","não","não","COPR"
"157336","2530","3083","1557336","7.48","8.79463","0","0","636.188","0","0","não","não","COPR"
"415192","4427","2802","999755","24.38","24.9263","0","0","2384.56","0","0","não","sim","JMCD"
"412325","4350","2237","1","0.01","2.93476e-06","0","0","3407.43","0","0","sim","sim","PTBL"
"361545","1620","5363","5000","25","27.5801","0","0","2266.13","0","0","não","não","BTTL"
"156804","1900","3563","842802018","50","50","0","0","5000","0","0","não","não","COPR"
"156821","1900","3564","496951582","50","50","0","0","5000","0","0","não","não","COPR"
"414734","5422","4139","8790974","19.99","19.996","0","0","1998.4","0","0","não","não","CTSA"
"338855","5097","4374","6","0","0","0","0","10000","0","0","não","sim","SGAS"
"156614","4908","3603","3231202","55","81.7568","0","0","3700","0","0","sim","não","COPR"
"157106","3867","4958","491700","0.75","0.131096","0","0","429.074","0","0","sim","não","COPR"
"156566","3997","5043","24870549514","8.78","4.95435","0","0","1555.97","0","0","sim","não","COPR"
"156986","3997","4843","21475763967","8.78","4.95435","0","0","1555.97","0","0","sim","não","COPR"
"156693","3997","4844","29114720718","8.78","4.95435","0","0","1555.97","0","0","sim","não","COPR"
"156662","5217","5123","666000","10","10","0","0","1000","0","0","sim","não","COPR"
"393399","3831","4140","38","0.01","1.0006e-06","0","0","9994","0","0","não","não","CATA"
"407584","5423","4139","8790974","19.99","19.996","0","0","1998.4","0","0","não","não","CEDO"
"390800","2440","4375","323502","16.66","16.6667","0","0","1665.34","23707","1.25","não","não","KLBN"
"156956","5591","3407","2057000","99.95","100","0","0","9990","0","0","não","não","COPR"
"396842","2283","3305","27795747","5.62","5.96679","0","0","529.336","0","0","sim","não","FLRY"
"406443","3869","3497","75000","1.19","0.279682","0","0","506.325","0","0","sim","sim","BRIN"
"156649","3875","2487","6050785","14.33","15.8969","0","0","1291.75","0","0","sim","não","COPR"
"403764","4009","3644","800","44.44","39.0158","0","0","5061.83","0","0","não","sim","STGM"
"339139","1610","5566","2000","1","0.0159693","0","0","6262","0","0","não","sim","DUQE"
"418548","5460","3210","7771722","5.65","2.1161","0","0","1491.91","0","0","não","não","RDNT"
"414304","2058","4415","1","0.01","3.0006e-06","0","0","3332.67","0","0","não","não","VIXL"
"346727","1227","758","1078","10.78","3.60093","0","0","3227.18","0","0","não","não","RDVT"
"346723","1227","1249","427500","7.13","0.991555","0","0","5126.99","0","0","não","não","RDVT"
"346744","1227","1248","3675066","2.77","0.163435","0","0","4694.76","0","0","não","não","RDVT"
"346739","1227","1012","10295","20.59","15.51","0","0","2733.38","0","0","não","não","RDVT"
"157024","1933","5173","478595","33","33.3231","0","0","3268","0","0","sim","não","COPR"
"156948","1992","3471","900000","50","50","0","0","5000","0","0","não","não","COPR"
"346743","1228","1248","4231630","3.19","0.216754","0","0","4694.76","0","0","não","não","RDVT"
"346726","1228","758","1078","10.78","3.60093","0","0","3227.18","0","0","não","não","RDVT"
"346716","1228","1012","10295","20.59","15.51","0","0","2733.38","0","0","não","não","RDVT"
"346732","1228","1249","427500","7.13","0.991555","0","0","5126.99","0","0","não","não","RDVT"
"414482","2591","4837","1956898","6.48","6.47549","0","0","648.451","0","0","sim","sim","ROMI"
"405388","4236","4788","1","0","0","0","0","10000","0","0","não","não","RADL"
"397633","4133","2925","667116935","1.94","0.0917142","0","0","4103.62","0","0","não","não","MDIA"
"156878","3412","3662","31613","0.03","2.29478e-05","0","0","3921.95","0","0","não","não","COPR"
"410030","5292","4364","5294889","21.69","32.3381","0","0","1359.15","0","0","sim","não","UNIP"
"414676","4632","2232","1019179","20","20","0","0","2000","0","0","não","não","MMAQ"
"156845","1725","5056","1848055","0.31","0.00177955","0","0","5382.27","0","0","não","não","COPR"
"405389","4237","4788","1","0","0","0","0","10000","0","0","não","não","RADL"
"420160","1229","1330","1","0","0","0","0","10000","0","0","não","não","BTSC"
"413084","3715","5195","1359160","23.93","9.00486","0","0","6359.29","0","0","não","sim","RSID"
"346745","1230","1248","3746836","2.82","0.169389","0","0","4694.76","0","0","não","não","RDVT"
"346728","1230","758","1078","10.78","3.60093","0","0","3227.18","0","0","não","não","RDVT"
"346738","1230","1012","10295","20.59","15.51","0","0","2733.38","0","0","não","não","RDVT"
"346733","1230","1249","427500","7.13","0.991555","0","0","5126.99","0","0","não","não","RDVT"
"339137","5476","5566","44000","22","7.72916","0","0","6262","0","0","não","sim","DUQE"
"415957","2524","4485","5268756","52.69","81.8462","0","0","3392.01","0","0","não","não","TGMA"
"156964","5523","4771","358677","1.79","0.436898","0","0","733.374","0","0","não","não","COPR"
"419766","2065","2770","5","0","0","0","0","10000","0","0","não","não","RNEW"
"415186","3698","4130","0","0","0","0","0","4901.5","723257","16.78","não","não","JMCD"
"156908","4602","3398","360000","5","2.38095","0","0","1050","0","0","não","não","COPR"
"412910","4386","3191","1","0","0","0","0","10000","0","0","não","não","VIGR"
"353330","4104","4858","1136","0","0","0","0","1253.72","0","0","sim","sim","ITSP"
"129597","3946","3053","9499999","50","50","0","0","5000","0","0","sim","sim","REDF"
"157200","4346","5230","1056","0.05","0.000475142","0","0","524.927","0","0","não","não","COPR"
"157250","4346","5231","572","0.05","0.000458574","0","0","540.546","0","0","não","não","COPR"
"421637","1811","3046","39724828","50","50","0","0","5000","0","0","não","não","WEGE"
"421574","1811","3204","405289","1.19","0.0148585","0","0","9530.54","0","0","não","não","WEGE"
"421581","2647","3206","118295","0.78","0.0125536","0","0","4846.43","0","0","não","não","WEGE"
"421609","2647","3029","29229081","50","50","0","0","5000","0","0","não","sim","WEGE"
"202406","4613","4670","63995908","98.27","99.969","0","0","9656.99","0","0","não","sim","CPCM"
"420057","4214","3998","1261200","6.64","6.38055","0","0","682.878","0","0","não","não","CCRO"
"416877","4214","2769","1372400","100","100","0","0","10000","0","0","não","não","CTAX"
"156487","5061","4732","2130234","4.16","1.40728","0","0","1229.72","0","0","não","não","COPR"
"156865","4478","3657","10952","0.01","1.001e-06","0","0","9990","0","0","não","não","COPR"
"156488","2852","4732","22401","0.04","0.000130111","0","0","1229.72","0","0","não","não","COPR"
"335912","1671","5064","205","1.43","0.0592492","0","0","3448.11","0","0","não","não","MBMG"
"192621","4425","3303","9120","33.28","33.3332","0","0","3322.68","0","0","não","sim","WTOR"
"383087","4573","4858","1249","0","0","0","0","1253.72","0","0","sim","sim","DBEN"
"386154","3162","1717","275400","11.33","7.1528","0","0","1794.67","0","0","não","não","AZEV"
"383387","1760","5041","3094076","49.94","83.7106","0","0","2910.01","0","0","não","não","SPRI"
"419695","1232","3482","1","0","0","0","0","10000","0","0","não","não","RNEW"
"156892","4368","3661","64550","0.1","0.000100804","0","0","9920.2","0","0","não","não","COPR"
"410788","5569","2619","9500","0.68","0.00468731","0","0","9864.92","0","0","sim","não","INEP"
"254758","4050","2646","1","0","0","0","0","6897.28","0","0","não","não","21423"
"394016","5212","3584","40760176","83.03","95.9902","0","0","7181.96","0","0","não","sim","ELDC"
"254754","5212","5128","29612270","53","68.7326","0","0","4086.85","0","0","não","sim","21423"
"254757","5212","2646","9165999","80.8","94.6553","0","0","6897.28","0","0","não","sim","21423"
"410787","1596","2619","1390500","99.32","99.9953","0","0","9864.92","0","0","sim","sim","INEP"
"339138","2118","5566","2000","1","0.0159693","0","0","6262","0","0","não","sim","DUQE"
"396830","1692","3305","8027713","1.62","0.495791","0","0","529.336","0","0","sim","não","FLRY"
"339136","4373","5566","152000","76","92.2389","0","0","6262","0","0","não","sim","DUQE"
"346779","3938","2838","63094502","8.24","1.15654","0","0","5870.77","0","0","não","não","RDVT"
"412915","3938","1925","1","0","0","0","0","1667.33","0","0","não","não","VIGR"
"406436","5253","3497","166500","2.64","1.37651","0","0","506.325","0","0","sim","sim","BRIN"
"420871","2609","3833","1","1","0.010202","0","0","9802","0","0","não","não","EKTR"
"415958","2354","4485","1075892","10.76","3.41324","0","0","3392.01","0","0","não","não","TGMA"
"418549","4913","3210","6392098","4.65","1.43333","0","0","1491.91","0","0","não","não","RDNT"
"157132","5589","4982","4924566","25","25","0","0","2500","0","0","não","não","COPR"
"395427","2423","5183","38006","25.2","25.4011","0","0","2500.05","0","0","não","não","LIXC"
"354864","1481","17","581407","2.22","0.53904","0","0","828.677","15875","0.17","sim","sim","MCBR"
"156963","2165","4771","358677","1.79","0.436898","0","0","733.374","0","0","não","não","COPR"
"409787","2880","2828","5644800","8.89","1.76859","0","0","4468.64","529200","2.14","sim","não","JSLG"
"409793","2880","3301","4410200","20","20","0","0","2000","0","0","não","não","JSLG"
"409631","2555","4176","0","0","0","0","0","9994","22444","0","não","não","CTNM"
"343953","3812","2219","56500","16.66","16.6533","0","0","1666.67","0","0","não","sim","MEND"
"395429","2424","5183","37595","24.93","24.8597","0","0","2500.05","0","0","não","não","LIXC"
"414062","5549","2545","2727955","33.33","33.3333","0","0","3332.67","0","0","não","não","MGEL"
"416466","4045","5366","175000","25","25","0","0","2500","0","0","não","não","TEKA"
"413595","3797","5503","1211959","18.65","20.1287","0","0","1727.99","0","0","não","não","MYPK"
"418887","1631","5380","45871","5.67","2.1847","0","0","1343.85","0","0","não","não","HGTX"
"157104","4001","4958","1100000","1.67","0.649981","0","0","429.074","0","0","sim","não","COPR"
"406475","5006","3497","5800","0.09","0.00159976","0","0","506.325","0","0","sim","sim","BRIN"
"400440","2221","5197","2149","94.56","99.6701","0","0","8971.19","0","0","não","sim","LARK"
"156965","2164","4771","358677","1.79","0.436898","0","0","733.374","0","0","não","não","COPR"
"413717","4630","2680","144","0.22","0.0017928","0","0","2451.39","0","0","não","sim","JOPA"
"343954","5302","2219","56500","16.66","16.6533","0","0","1666.67","0","0","não","sim","MEND"
"421578","4787","3206","7457791","49.22","49.9874","0","0","4846.43","0","0","não","não","WEGE"
"421607","3029","5356","58380742","24.73","24.9883","0","0","2447.44","0","0","não","não","WEGE"
"2912","4634","3010","1","0","0","0","0","10000","0","0","não","não","BUDD"
"156891","4264","3661","64550","0.1","0.000100804","0","0","9920.2","0","0","não","não","COPR"
"192626","4637","3302","1534","33.34","33.3467","0","0","3333.33","0","0","não","sim","WTOR"
"391111","5367","5461","710798","3.16","0.530802","0","0","1659.2","624752","3.29","não","sim","CGRA"
"405648","5167","2121","527809","25","25","0","0","2500","0","0","não","não","BRKM"
"354865","2347","17","1415730","5.39","3.17755","0","0","828.677","0","0","sim","sim","MCBR"
"357580","2347","3931","870518","69.9","84.8101","0","0","5761.12","0","0","sim","sim","MERC"
"375758","4121","2074","93882423","8.89","8.9223","0","0","885.782","0","0","não","não","CRTE"
"367324","4121","1316","551275","8.89","8.9223","0","0","885.782","0","0","não","não","QGEP"
"400473","4231","3845","30991797","42.54","48.3872","0","0","3739.94","0","0","não","não","LATM"
"386978","3624","2861","33964","14.29","14.2857","0","0","1429.43","0","0","não","não","SNSL"
"380172","1957","2397","900","90","98.7805","0","0","8200","0","0","não","sim","22802"
"380165","1957","3028","100","0.01","1.9507e-06","0","0","5126.35","0","0","não","não","22802"
"404786","4903","3596","20145400","100","100","0","0","10000","0","0","não","não","RAPT"
"404784","3596","5555","20146400","19.58","19.977","0","0","1919.09","0","0","não","não","RAPT"
"387509","2356","3143","4627101","39.29","29.5197","0","0","5229.41","0","0","não","não","EZTC"
"175008","2146","4471","30000","60","94.7368","0","0","3600","0","0","não","sim","22209"
"398972","4437","3402","4120000","20","20","0","0","2000","0","0","não","não","POMO"
"156477","3549","3025","639699","16.67","16.6667","0","0","1667.33","0","0","não","não","COPR"
"156489","3549","4732","10","0","0","0","0","1229.72","0","0","sim","não","COPR"
"413592","3851","5503","1380203","21.24","26.1076","0","0","1727.99","0","0","não","não","MYPK"
"156560","2518","4717","30392","0.36","0.00550173","0","0","2355.62","60779","0.36","não","não","COPR"
"396844","2346","3305","19249469","3.9","2.87341","0","0","529.336","0","0","sim","não","FLRY"
"377901","2127","4608","129","0","0","0","0","6407.22","0","0","não","não","AMCE"
"384132","4329","2411","9166","33.33","33.3333","0","0","3332.67","0","0","não","não","ALTR"
"416095","2600","3503","7570322","88.5","98.3395","0","0","7964.5","0","0","não","não","BEMA"
"2914","3002","3043","14375000","23.65","24.676","0","0","2266.67","0","0","não","sim","BUDD"
"254759","5128","2646","2166330","19.2","5.34472","0","0","6897.28","0","0","não","não","21423"
"394015","3584","3591","49091000","100","100","0","0","10000","0","0","sim","sim","ELDC"
"409413","1235","1366","100","100","100","0","0","10000","0","0","não","sim","LAME"
"364304","1235","1364","100","100","100","0","0","10000","0","0","não","não","SCAR"
"282554","5426","1963","1654755","49.99","50","0","0","4998","2451440","100","não","não","CRCS"
"343941","4175","3924","11215812","100","100","0","0","10000","0","0","não","sim","MEND"
"383971","5165","2252","40000","0.7","0.00828701","0","0","5912.87","0","0","não","não","TAIP"
"410627","4688","3360","13606489","73.17","88.1481","0","0","6073.7","0","0","não","não","SAWP"
"404056","5101","2117","16356351","16.68","8.37743","0","0","3321.1","0","0","não","sim","CRIV"
"404065","4760","5101","11784","20.65","11.9291","0","0","3574.63","0","0","não","sim","CRIV"
"404876","4760","2117","7609293","7.76","1.81318","0","0","3321.1","0","0","não","sim","BRIV"
"354920","1237","3372","1","100","100","0","0","10000","0","0","não","não","MTRP"
"415044","5552","2967","62565834","100","100","0","0","10000","0","0","não","não","TCSA"
"88829","2936","2265","3822173","30","15.5172","0","0","5800","3822174","30","sim","sim","EABR"
"411881","1238","1282","1","16.67","16.6667","0","0","1667.33","0","0","não","não","VIVR"
"415244","4335","5456","450590","99.98","100","0","0","9996","0","0","não","sim","MNDL"
"415236","4335","5439","21454","98.33","99.9712","0","0","9671.58","0","0","não","sim","MNDL"
"415232","4335","5531","1000","0.01","1.0004e-06","0","0","9996","0","0","não","sim","MNDL"
"383974","4177","2553","6500","100","100","0","0","10000","0","0","não","não","TAIP"
"383970","4177","2252","1561858","27.49","12.7806","0","0","5912.87","0","0","não","não","TAIP"
"383972","4177","5165","1374994","22.92","8.12362","0","0","6466.65","0","0","não","não","TAIP"
"342558","2374","3101","14657585","33.9","41.362","0","0","2778.42","0","0","sim","sim","TRIS"
"377981","4733","3805","20356177","33.33","33.3333","0","0","3332.67","0","0","não","não","CRBD"
"414421","1729","2987","28940037","22.5","23.8235","0","0","2125","0","0","não","sim","TPIS"
"390727","2109","5257","223510726","99.99","100","0","0","9998","0","0","não","não","KLBN"
"390731","2109","4846","215059063","50","50","0","0","5000","0","0","não","não","KLBN"
"390726","5257","5029","1","6.26","3.71139","0","0","1055.87","0","0","não","sim","KLBN"
"390783","5257","2286","3038036","12.52","12.4101","0","0","1263.09","0","0","não","sim","KLBN"
"419024","4675","4986","39260447","14.79","15.1985","0","0","1439.25","0","0","não","sim","PCAR"
"157028","3233","2487","6050785","14.33","15.8969","0","0","1291.75","0","0","sim","não","COPR"
"375814","2943","1854","2381990","25","29.6296","0","0","2109.38","0","0","não","não","CRTE"
"375801","2943","2540","9555013","17.76","15.0174","0","0","2100.35","0","0","não","não","CRTE"
"157082","4527","4958","550000","0.83","0.160555","0","0","429.074","0","0","sim","não","COPR"
"357587","1480","3912","169034246","75.65","97.97","0","0","5841.51","0","0","sim","sim","MERC"
"416999","1906","3102","100","10","2.27623","0","0","4393.22","0","0","não","não","ECOA"
"383402","2542","4836","15750000","35","44.5455","0","0","2750","0","0","não","não","SPRI"
"168185","4491","3475","413715586","100","100","0","0","10000","0","0","não","sim","FFTL"
"412727","3559","2240","36789161","49.9","49.8","0","0","5000.02","147451547","100","não","sim","MRSA"
"396976","1239","966","1305237516","21.1","50.2642","0","0","548.03","0","0","não","sim","CBEE"
"416447","1240","1135","569472561","51.41","90.1664","0","0","2774.72","0","0","não","sim","TRPL"
"109159","1241","2679","104590276","36.2","84.2379","0","0","1376.09","0","0","não","não","ILMD"
"348742","2645","5032","12000","51.78","59.4492","0","0","4510.02","0","0","não","sim","EUCA"
"413617","4621","5503","1346637","20.73","24.8689","0","0","1727.99","0","0","não","não","MYPK"
"375725","1715","2550","1704573","99.99","100","0","0","9998","0","0","não","não","CRTE"
"375728","1715","2226","88","1","0.010202","0","0","9802","444338","7.08","não","não","CRTE"
"157164","1930","4703","577573","8.13","3.45785","0","0","1911.5","0","0","não","não","COPR"
"156989","5026","4843","7644657648","3.13","0.629632","0","0","1555.97","0","0","sim","não","COPR"
"156592","5026","5043","8853088386","3.13","0.629632","0","0","1555.97","0","0","sim","não","COPR"
"156696","5026","4844","10363872165","3.13","0.629632","0","0","1555.97","0","0","sim","não","COPR"
"421698","3046","5358","79302024","32.9","33.316","0","0","3248.92","0","0","não","sim","WEGE"
"421573","4840","3204","33126664","97.61","99.9703","0","0","9530.54","0","0","não","não","WEGE"
"400542","1242","2514","1948","0.65","0.00522647","0","0","8083.84","0","0","sim","sim","USIM"
"412702","1242","2592","1200000","60","69.2308","0","0","5200","0","0","sim","sim","MRSA"
"334951","2484","1965","237328059","18.24","10.0323","0","0","3316.27","17302209","4.45","sim","sim","21814"
"393992","3591","3421","1214436","49.71","49.907","0","0","4951.37","0","0","sim","não","ELDC"
"157201","2888","5230","268773","12.99","32.0702","0","0","524.927","0","0","não","não","COPR"
"157254","2888","5231","268773","12.99","30.9519","0","0","540.546","0","0","não","não","COPR"
"156955","3407","4771","620681","3.1","1.31038","0","0","733.374","0","0","não","não","COPR"
"192624","3302","2749","3600","12","1.82556","0","0","7888","0","0","não","não","WTOR"
"156774","3563","5057","54738546","25","38.0575","0","0","1642.25","0","0","não","não","COPR"
"156838","3563","5056","702137","0.12","0.000266655","0","0","5382.27","0","0","não","não","COPR"
"417002","3984","3102","639","63.9","92.9434","0","0","4393.22","0","0","não","sim","ECOA"
"331335","3415","4291","13295333","31.38","35.5628","0","0","2766.96","0","0","não","não","MAPT"
"69957","2844","2533","4408","7","6.29161","0","0","629.614","0","0","não","não","PNOR"
"343961","4633","2190","88829","20","20","0","0","2000","0","0","não","sim","MEND"
"156843","4570","5056","2999979","0.51","0.00481645","0","0","5382.27","0","0","não","não","COPR"
"405551","4912","2121","527809","25","25","0","0","2500","0","0","não","não","BRKM"
"395428","2425","5183","37595","24.93","24.8597","0","0","2500.05","0","0","não","não","LIXC"
"2916","4642","3002","1","0","0","0","0","10000","0","0","não","não","BUDD"
"418533","5275","5320","6622821","8.33","2.37932","0","0","2916.33","0","0","não","não","RDNT"
"372430","2914","3187","12420","0.06","3.7224e-05","0","0","9671.17","0","0","não","não","DTCY"
"372459","2914","4845","12420","0.06","3.7224e-05","0","0","9671.17","0","0","não","não","DTCY"
"156490","3125","4732","33143","0.65","0.0343574","0","0","1229.72","0","0","não","não","COPR"
"352064","5604","2661","0","0","0","0","0","9232","400","4","não","não","BALM"
"414431","1244","3706","159183262","95.56","99.7846","0","0","9131.71","0","0","não","sim","BRNA"
"414331","4416","4403","33310990","39.9","51.2044","0","0","3109.13","0","0","não","sim","VIXL"
"420824","1728","3080","280944","63.85","84.0048","0","0","4852.75","0","0","não","sim","HYPE"
"409031","4972","4811","9020800","28.19","13.3529","0","0","5951.35","0","0","não","não","JBDU"
"415117","3513","2436","17518452","28.21","26.7969","0","0","2949.02","189205","6.31","não","não","RBRA"
"103022","2775","3998","1196000","6.3","5.74385","0","0","682.878","0","0","não","não","ALIU"
"341387","1990","5053","61132","1.53","0.336137","0","0","306.351","315618","7.89","não","não","NAFG"
"402515","1246","2758","135806591","84.5","96.7448","0","0","7380.5","0","0","não","não","RHDS"
"402521","1247","1208","1965765","100","100","0","0","10000","0","0","não","não","RHDS"
"346711","1248","791","10000000","60","69.2308","0","0","5200","0","0","não","não","RDVT"
"346730","1249","1248","85229078","64.22","87.847","0","0","4694.76","0","0","não","não","RDVT"
"346713","1249","758","5100","51","80.5967","0","0","3227.18","0","0","não","não","RDVT"
"413326","2430","5065","400000","25","25","0","0","2500","0","0","não","sim","FIBR"
"413310","2430","2433","0","0","0","0","0","10000","300","33.34","não","não","FIBR"
"415280","2430","2432","0","0","0","0","0","3332.67","300","33.33","não","não","LCAM"
"403530","2430","2431","0","0","0","0","0","10000","300","33.34","sim","não","RDTR"
"380170","2397","3028","1271582","69.81","95.0664","0","0","5126.35","0","0","não","sim","22802"
